dst,dwell_time,rel,score,source,src,timestamp
Amenity:terrace,,HAS_AMENITY,,,Listing:44849133,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:44849133,
Amenity:river_view,,HAS_AMENITY,,,Listing:44849133,
Amenity:park_view,,HAS_AMENITY,,,Listing:44849133,
Location:Quận 4,,LOCATED_IN,,,Listing:45175379,
Amenity:garage,,HAS_AMENITY,,,Listing:45175379,
Amenity:elevator,,HAS_AMENITY,,,Listing:45175379,
Amenity:river_view,,HAS_AMENITY,,,Listing:45175379,
Location:Phường Hiệp Bình,,LOCATED_IN,,,Listing:44150180,
Amenity:park,,HAS_AMENITY,,,Listing:44150180,
Location:Quận 3,,LOCATED_IN,,,Listing:43845012,
Amenity:pool,,HAS_AMENITY,,,Listing:43845012,
Amenity:bbq,,HAS_AMENITY,,,Listing:43845012,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:43845012,
Amenity:elevator,,HAS_AMENITY,,,Listing:43845012,
Amenity:near_metro,,HAS_AMENITY,,,Listing:43845012,
Amenity:near_bus,,HAS_AMENITY,,,Listing:43845012,
Amenity:near_park,,HAS_AMENITY,,,Listing:43845012,
Location:Phường Dĩ An,,LOCATED_IN,,,Listing:44967290,
Amenity:garden,,HAS_AMENITY,,,Listing:44967290,
Amenity:terrace,,HAS_AMENITY,,,Listing:44967290,
Amenity:park,,HAS_AMENITY,,,Listing:44967290,
Amenity:bbq,,HAS_AMENITY,,,Listing:44967290,
Amenity:reception,,HAS_AMENITY,,,Listing:44967290,
Amenity:near_metro,,HAS_AMENITY,,,Listing:44967290,
Amenity:near_school,,HAS_AMENITY,,,Listing:44967290,
Amenity:near_market,,HAS_AMENITY,,,Listing:44967290,
Amenity:city_view,,HAS_AMENITY,,,Listing:44967290,
Location:Quận 7,,LOCATED_IN,,,Listing:43513035,
Amenity:bbq,,HAS_AMENITY,,,Listing:43513035,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:43513035,
Amenity:near_market,,HAS_AMENITY,,,Listing:43513035,
Amenity:near_park,,HAS_AMENITY,,,Listing:43513035,
Location:Quận 2,,LOCATED_IN,,,Listing:45059343,
Amenity:river_view,,HAS_AMENITY,,,Listing:45059343,
Location:Quận 2,,LOCATED_IN,,,Listing:44404341,
Amenity:balcony,,HAS_AMENITY,,,Listing:44404341,
Location:Quận 9,,LOCATED_IN,,,Listing:44404628,
Amenity:balcony,,HAS_AMENITY,,,Listing:44404628,
Amenity:garden,,HAS_AMENITY,,,Listing:44404628,
Amenity:garage,,HAS_AMENITY,,,Listing:44404628,
Amenity:park,,HAS_AMENITY,,,Listing:44404628,
Amenity:sports_court,,HAS_AMENITY,,,Listing:44404628,
Amenity:security_24h,,HAS_AMENITY,,,Listing:44404628,
Amenity:reception,,HAS_AMENITY,,,Listing:44404628,
Amenity:near_school,,HAS_AMENITY,,,Listing:44404628,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:44404628,
Amenity:near_mall,,HAS_AMENITY,,,Listing:44404628,
Amenity:near_market,,HAS_AMENITY,,,Listing:44404628,
Amenity:near_park,,HAS_AMENITY,,,Listing:44404628,
Amenity:park_view,,HAS_AMENITY,,,Listing:44404628,
Amenity:city_view,,HAS_AMENITY,,,Listing:44404628,
Location:Quận 2,,LOCATED_IN,,,Listing:44697172,
Amenity:balcony,,HAS_AMENITY,,,Listing:44697172,
Amenity:terrace,,HAS_AMENITY,,,Listing:44697172,
Amenity:gym,,HAS_AMENITY,,,Listing:44697172,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:44697172,
Amenity:reception,,HAS_AMENITY,,,Listing:44697172,
Amenity:near_bus,,HAS_AMENITY,,,Listing:44697172,
Amenity:near_highway,,HAS_AMENITY,,,Listing:44697172,
Amenity:river_view,,HAS_AMENITY,,,Listing:44697172,
Amenity:park_view,,HAS_AMENITY,,,Listing:44697172,
Location:Quận 1,,LOCATED_IN,,,Listing:44406217,
Amenity:gym,,HAS_AMENITY,,,Listing:44406217,
Amenity:park,,HAS_AMENITY,,,Listing:44406217,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:44406217,
Amenity:security_24h,,HAS_AMENITY,,,Listing:44406217,
Amenity:parking,,HAS_AMENITY,,,Listing:44406217,
Amenity:city_view,,HAS_AMENITY,,,Listing:44406217,
Location:Quận 1,,LOCATED_IN,,,Listing:44404468,
Amenity:balcony,,HAS_AMENITY,,,Listing:44404468,
Amenity:garden,,HAS_AMENITY,,,Listing:44404468,
Amenity:garage,,HAS_AMENITY,,,Listing:44404468,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:44404468,
Amenity:reception,,HAS_AMENITY,,,Listing:44404468,
Amenity:elevator,,HAS_AMENITY,,,Listing:44404468,
Amenity:near_metro,,HAS_AMENITY,,,Listing:44404468,
Amenity:near_highway,,HAS_AMENITY,,,Listing:44404468,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:44404468,
Amenity:near_park,,HAS_AMENITY,,,Listing:44404468,
